sales_id,production_id,crop_type,crop_variety,buyer_name,buyer_type,buyer_region,channel_type,transaction_date,quantity_sold_kg,unit_price_eur,total_revenue_eur,discount_applied_eur,net_revenue_eur,shipping_cost_eur,profit_margin_pct,market_price_per_kg,price_variance
4372,13524,Potato,Russet,Wood-Stewart,Retailer,Bavaria,Direct,2025-03-03,442.4,1.28,566.27,17.3,502.48,46.49,16.62,1.38,-0.1
4373,13893,Corn,Dent,Williams-Sims,Exporter,Brandenburg,Cooperative,2025-04-17,1576.9,0.69,1088.06,3.71,1061.94,22.41,10.46,0.74,-0.05
4374,7867,Wheat,Emmer,Fisher-Chavez,Wholesaler,Hesse,Direct,2024-12-04,1307.0,0.81,1058.67,31.77,946.65,80.25,21.08,0.79,0.02
4375,2851,Soybean,Yellow,Thomas Ltd,Exporter,Hesse,Cooperative,2024-12-08,1728.3,1.13,1952.98,28.68,1855.44,68.86,7.07,1.19,-0.06
4376,14848,Soybean,Black,Arnold and Sons,Retailer,Hesse,Cooperative,2025-05-03,898.3,1.31,1176.77,49.7,1065.93,61.14,14.37,1.29,0.02
4377,384,Potato,Red,David LLC,Wholesaler,Bavaria,Cooperative,2024-12-29,1733.2,0.54,935.93,1.12,845.81,89.0,19.92,0.55,-0.01
4378,11181,Barley,Hulless,Tucker-Baldwin,Wholesaler,Saxony,Online,2024-09-29,831.1,1.28,1063.81,8.11,1043.05,12.65,18.03,1.27,0.01
4379,5266,Barley,Hulless,Casey-Burch,Exporter,Bavaria,Online,2024-08-14,276.9,0.8,221.52,15.69,161.24,44.59,6.59,0.87,-0.07
4380,9349,Wheat,Emmer,"Rose, Daniels and Holloway",Exporter,Lower Saxony,Cooperative,2024-09-30,1497.6,0.52,778.75,28.69,688.56,61.5,19.42,0.48,0.04
4381,9501,Wheat,Durum,"Henson, Wilkins and Morris",Exporter,Saxony,Cooperative,2024-04-26,1864.1,1.23,2292.84,39.5,2228.19,25.15,13.12,1.24,-0.01
4382,2779,Barley,Hulled,Castro-Lopez,Exporter,Saxony,Online,2025-05-05,1724.9,0.96,1655.9,41.58,1574.98,39.34,8.35,0.96,0.0
4383,6594,Wheat,Durum,Murray-Jackson,Retailer,Brandenburg,Direct,2025-02-12,1905.6,0.33,628.85,3.85,543.19,81.81,21.14,0.31,0.02
4384,4110,Barley,Hulless,Hernandez Inc,Exporter,Saxony,Direct,2025-03-27,832.0,0.58,482.56,21.46,406.26,54.84,24.53,0.54,0.04
4385,14508,Potato,Russet,Reyes PLC,Retailer,Lower Saxony,Online,2025-04-29,400.9,0.38,152.34,39.01,94.56,18.77,7.35,0.38,0.0
4386,2212,Barley,Hulless,Jones-Santiago,Retailer,Brandenburg,Online,2025-01-02,1403.9,0.61,856.38,49.97,776.17,30.24,17.7,0.56,0.05
4387,4845,Barley,Hulled,Smith Ltd,Wholesaler,Brandenburg,Direct,2025-05-05,274.1,0.9,246.69,35.27,175.78,35.64,11.83,0.95,-0.05
4388,4471,Soybean,Yellow,Patterson Inc,Exporter,Saxony,Cooperative,2025-05-05,1868.3,0.36,672.59,29.99,582.45,60.15,23.54,0.33,0.03
4389,6372,Soybean,Black,"Lee, Massey and Carter",Exporter,Saxony,Direct,2025-05-05,382.3,0.78,298.19,48.16,191.61,58.42,12.96,0.83,-0.05
4390,11211,Potato,Russet,Wright-Brennan,Wholesaler,Brandenburg,Cooperative,2024-09-06,1623.8,0.57,925.57,36.64,878.22,10.71,20.43,0.57,0.0
4391,9359,Wheat,Durum,Peterson-Harrell,Exporter,Saxony,Cooperative,2024-07-31,1696.9,0.4,678.76,25.0,582.58,71.18,23.04,0.37,0.03
4392,4397,Soybean,Yellow,"Miller, Hobbs and Lopez",Retailer,Hesse,Online,2025-04-30,1028.3,0.31,318.77,18.03,266.68,34.06,18.83,0.33,-0.02
4393,11822,Potato,Russet,Sherman-Burton,Wholesaler,Saxony,Direct,2024-09-25,1194.1,0.84,1003.04,27.53,885.63,89.88,8.98,0.89,-0.05
4394,87,Barley,Hulled,Bell and Sons,Exporter,Bavaria,Cooperative,2025-04-12,1781.3,1.27,2262.25,36.17,2158.1,67.98,8.94,1.27,0.0
4395,2265,Barley,Hulless,"Edwards, Dennis and Burns",Wholesaler,Saxony,Online,2025-05-04,1345.4,1.42,1910.47,25.01,1791.24,94.22,8.46,1.32,0.1
4396,7783,Soybean,Yellow,"Olson, Butler and Green",Retailer,Brandenburg,Online,2024-11-27,224.6,0.51,114.55,26.08,19.98,68.49,16.25,0.54,-0.03
4397,8375,Soybean,Black,"Graham, Moreno and Lopez",Exporter,Lower Saxony,Cooperative,2025-04-13,1031.2,0.41,422.79,13.77,319.55,89.47,6.43,0.4,0.01
4398,2892,Corn,Dent,Smith Group,Wholesaler,Lower Saxony,Cooperative,2024-09-16,813.5,0.7,569.45,33.23,447.54,88.68,19.88,0.75,-0.05
4399,11029,Barley,Hulled,Miller-Houston,Retailer,Brandenburg,Direct,2025-04-16,1977.8,1.25,2472.25,3.95,2416.58,51.72,22.11,1.2,0.05
4400,2030,Wheat,Emmer,Savage and Sons,Retailer,Bavaria,Online,2025-01-12,1158.9,1.25,1448.62,19.42,1395.45,33.75,10.93,1.24,0.01
4401,7838,Barley,Hulless,Montgomery Group,Wholesaler,Brandenburg,Direct,2024-10-30,305.0,1.22,372.1,36.23,293.39,42.48,5.56,1.27,-0.05
4402,2873,Corn,Sweet,"Pope, Cannon and Bennett",Retailer,Hesse,Direct,2024-11-21,342.6,0.71,243.25,15.53,190.38,37.34,18.07,0.66,0.05
4403,4572,Soybean,Black,Clark-Bishop,Wholesaler,Brandenburg,Cooperative,2025-01-22,1398.5,1.49,2083.76,46.42,1937.35,99.99,19.79,1.37,0.12
4404,8152,Soybean,Yellow,Elliott-Obrien,Retailer,Hesse,Direct,2024-03-23,1511.2,1.0,1511.2,6.9,1421.27,83.03,19.29,0.94,0.06
4405,12766,Wheat,Durum,Foster-Evans,Wholesaler,Saxony,Direct,2024-11-30,380.1,1.25,475.12,49.68,409.0,16.44,13.36,1.35,-0.1
4406,14519,Corn,Dent,"Nelson, Williams and Martinez",Exporter,Bavaria,Online,2023-12-07,1536.0,0.32,491.52,28.14,417.78,45.6,15.21,0.33,-0.01
4407,12455,Potato,Red,"Flores, Bradshaw and Richards",Exporter,Brandenburg,Cooperative,2025-05-04,1300.3,1.42,1846.43,9.31,1826.96,10.16,15.56,1.38,0.04
4408,5461,Corn,Dent,Baldwin-Kelly,Exporter,Bavaria,Direct,2025-02-04,677.1,1.32,893.77,5.37,808.83,79.57,16.44,1.41,-0.09
4409,9341,Corn,Sweet,Owens-Reynolds,Exporter,Lower Saxony,Online,2024-11-26,1377.1,0.74,1019.05,14.28,952.83,51.94,18.15,0.72,0.02
4410,7940,Potato,Red,"Martinez, Garcia and Daniels",Exporter,Brandenburg,Direct,2024-10-11,1347.8,0.92,1239.98,0.73,1147.31,91.94,13.89,0.89,0.03
4411,9917,Wheat,Emmer,"Henderson, Williams and Stevens",Exporter,Lower Saxony,Cooperative,2025-01-10,364.2,1.15,418.83,44.29,275.22,99.32,22.55,1.26,-0.11
4412,5316,Potato,Red,Lewis Ltd,Wholesaler,Hesse,Cooperative,2024-07-02,953.0,0.39,371.67,9.78,293.19,68.7,11.49,0.4,-0.01
4413,4816,Corn,Dent,"Rodriguez, Bailey and Holmes",Wholesaler,Brandenburg,Online,2025-02-08,978.1,1.29,1261.75,4.89,1214.45,42.41,24.51,1.25,0.04
4414,209,Soybean,Black,Thomas Group,Wholesaler,Bavaria,Cooperative,2025-03-28,847.8,0.85,720.63,10.37,648.58,61.68,11.07,0.88,-0.03
4415,14906,Corn,Sweet,Sanders-Franco,Retailer,Bavaria,Cooperative,2025-01-07,373.0,1.19,443.87,47.35,310.2,86.32,11.78,1.18,0.01
4416,4660,Potato,Red,Price Inc,Exporter,Brandenburg,Direct,2025-04-16,451.6,1.15,519.34,24.28,448.98,46.08,6.63,1.18,-0.03
4417,12311,Corn,Sweet,Bailey PLC,Wholesaler,Lower Saxony,Direct,2024-12-18,1709.8,1.32,2256.94,37.65,2145.88,73.41,11.7,1.33,-0.01
4418,6992,Soybean,Black,Marquez PLC,Exporter,Bavaria,Online,2025-04-27,1948.5,1.43,2786.36,23.92,2742.13,20.31,13.92,1.41,0.02
4419,17,Potato,Russet,Elliott-Marquez,Wholesaler,Lower Saxony,Online,2025-04-27,691.8,1.12,774.82,22.7,715.8,36.32,14.43,1.03,0.09
4420,12224,Soybean,Black,Davis Ltd,Exporter,Hesse,Direct,2025-05-05,321.7,0.79,254.14,27.37,143.89,82.88,8.82,0.78,0.01
4421,6985,Corn,Dent,"Welch, Ramirez and Peterson",Retailer,Saxony,Cooperative,2024-07-22,1992.0,0.55,1095.6,14.6,1025.22,55.78,11.16,0.57,-0.02
4422,14330,Wheat,Emmer,"Wilkins, Kelly and Brown",Retailer,Hesse,Direct,2025-01-16,1039.2,1.02,1059.98,4.15,1024.63,31.2,23.84,0.96,0.06
4423,10247,Potato,Russet,Barajas LLC,Retailer,Bavaria,Direct,2024-12-01,1979.3,0.89,1761.58,6.24,1667.42,87.92,18.17,0.9,-0.01
4424,7886,Barley,Hulled,Strong and Sons,Retailer,Bavaria,Online,2025-01-24,530.1,1.29,683.83,9.21,660.72,13.9,16.67,1.35,-0.06
4425,8422,Potato,Russet,Johnson PLC,Wholesaler,Lower Saxony,Online,2025-03-11,1932.4,0.62,1198.09,45.19,1057.54,95.36,14.59,0.57,0.05
4426,5771,Potato,Russet,Bell Ltd,Wholesaler,Lower Saxony,Online,2024-08-16,242.1,0.66,159.79,44.15,59.93,55.71,23.87,0.61,0.05
4427,3618,Potato,Red,Chapman-Alexander,Retailer,Hesse,Direct,2024-12-25,487.1,0.79,384.81,47.52,263.01,74.28,10.01,0.75,0.04
4428,6137,Corn,Sweet,"Powell, Gibbs and Brown",Exporter,Brandenburg,Online,2025-01-05,403.8,0.65,262.47,20.81,226.41,15.25,9.27,0.68,-0.03
4429,10274,Soybean,Black,"Graham, Brown and Howard",Wholesaler,Lower Saxony,Direct,2024-02-23,1098.9,1.04,1142.86,9.31,1073.68,59.87,13.36,0.98,0.06
4430,3270,Corn,Dent,"Ramirez, Spears and Evans",Retailer,Saxony,Direct,2025-02-11,768.8,0.62,476.66,12.28,454.09,10.29,17.91,0.63,-0.01
4431,14281,Potato,Russet,Holmes-Chaney,Exporter,Bavaria,Direct,2024-11-26,427.2,0.81,346.03,36.82,233.75,75.46,10.31,0.78,0.03
4432,7666,Barley,Hulled,Miller-Hoffman,Retailer,Saxony,Online,2025-05-05,1790.4,1.45,2596.08,18.88,2564.37,12.83,10.79,1.41,0.04
4433,13633,Corn,Sweet,"Payne, Edwards and Rice",Wholesaler,Brandenburg,Online,2025-04-07,1424.9,0.73,1040.18,28.39,966.78,45.01,21.95,0.7,0.03
4434,5821,Wheat,Durum,"Ortiz, Hansen and Thomas",Exporter,Bavaria,Direct,2025-03-18,1166.9,0.59,688.47,40.82,550.99,96.66,8.15,0.57,0.02
4435,9058,Barley,Hulless,Chavez PLC,Retailer,Bavaria,Direct,2025-05-05,935.9,0.6,561.54,4.19,544.69,12.66,24.37,0.61,-0.01
4436,2270,Wheat,Durum,Schaefer PLC,Retailer,Brandenburg,Cooperative,2025-05-05,413.7,0.88,364.06,12.46,269.79,81.81,6.49,0.98,-0.1
4437,1546,Wheat,Durum,"Butler, Carter and Day",Exporter,Saxony,Online,2024-07-09,1785.8,1.34,2392.97,36.23,2323.84,32.9,13.85,1.35,-0.01
4438,7757,Barley,Hulled,Carlson Group,Retailer,Brandenburg,Direct,2025-03-16,1568.6,0.6,941.16,34.18,844.91,62.07,22.92,0.6,0.0
4439,3810,Barley,Hulled,Barton-Smith,Exporter,Saxony,Direct,2025-01-27,1992.3,0.84,1673.53,10.1,1571.02,92.41,19.42,0.81,0.03
4440,11159,Potato,Red,Hayes Inc,Retailer,Hesse,Cooperative,2025-01-12,1492.0,0.87,1298.04,0.2,1221.47,76.37,15.9,0.87,0.0
4441,2313,Corn,Dent,"Taylor, Santana and Cline",Exporter,Brandenburg,Cooperative,2025-05-05,718.5,0.9,646.65,33.17,586.33,27.15,14.05,0.98,-0.08
4442,6272,Soybean,Black,Nelson-King,Exporter,Lower Saxony,Direct,2025-02-27,948.5,0.85,806.22,22.26,772.73,11.23,15.94,0.93,-0.08
4443,2430,Soybean,Black,Olson-Hernandez,Wholesaler,Brandenburg,Online,2024-10-02,945.1,1.52,1436.55,10.52,1347.36,78.67,17.73,1.49,0.03
4444,10979,Corn,Sweet,Black LLC,Retailer,Bavaria,Online,2024-12-30,1023.4,1.09,1115.51,33.53,1046.54,35.44,6.27,1.18,-0.09
4445,4120,Wheat,Emmer,Johnson-Parrish,Exporter,Brandenburg,Cooperative,2025-04-07,1870.2,1.51,2824.0,29.65,2723.26,71.09,19.22,1.48,0.03
4446,3626,Barley,Hulless,Cortez PLC,Retailer,Brandenburg,Cooperative,2025-04-29,297.3,0.82,243.79,38.31,172.98,32.5,17.64,0.86,-0.04
4447,4167,Potato,Russet,Hernandez and Sons,Exporter,Bavaria,Online,2023-10-09,549.0,0.61,334.89,36.25,239.17,59.47,21.42,0.64,-0.03
4448,12145,Corn,Dent,Conley LLC,Retailer,Lower Saxony,Online,2024-07-01,1421.3,0.37,525.88,42.85,447.13,35.9,13.33,0.34,0.03
4449,972,Potato,Red,"Haynes, Reyes and Murray",Wholesaler,Bavaria,Direct,2025-02-17,1052.6,0.85,894.71,27.8,767.12,99.79,14.6,0.93,-0.08
4450,2119,Wheat,Durum,Bond-Johnston,Wholesaler,Hesse,Online,2024-10-09,451.2,0.36,162.43,37.36,28.01,97.06,10.73,0.37,-0.01
4451,8034,Corn,Sweet,Cunningham-Rogers,Retailer,Lower Saxony,Direct,2025-04-07,776.2,0.84,652.01,9.15,624.97,17.89,5.75,0.79,0.05
4452,10040,Corn,Sweet,Maddox Ltd,Wholesaler,Bavaria,Direct,2025-05-05,1298.1,1.29,1674.55,9.04,1625.3,40.21,17.72,1.42,-0.13
4453,8978,Barley,Hulled,"Frank, Morris and Gonzalez",Exporter,Lower Saxony,Direct,2025-04-18,1022.8,0.8,818.24,40.8,742.95,34.49,6.23,0.87,-0.07
4454,6056,Wheat,Durum,Davies-Middleton,Exporter,Saxony,Cooperative,2025-01-19,1373.5,0.66,906.51,46.57,793.45,66.49,16.66,0.69,-0.03
4455,10009,Barley,Hulled,"Beasley, Roberts and Obrien",Wholesaler,Saxony,Online,2024-11-25,466.5,0.44,205.26,16.79,120.91,67.56,19.41,0.42,0.02
4456,10894,Barley,Hulless,Davenport-Marshall,Wholesaler,Lower Saxony,Cooperative,2025-04-25,921.4,0.45,414.63,42.97,275.77,95.89,17.33,0.47,-0.02
4457,4117,Potato,Russet,"Anderson, Freeman and Garcia",Wholesaler,Lower Saxony,Online,2024-07-10,1840.0,1.43,2631.2,36.43,2566.37,28.4,24.1,1.47,-0.04
4458,2767,Potato,Russet,Williams Inc,Wholesaler,Bavaria,Cooperative,2025-05-02,1707.8,0.39,666.04,4.06,569.52,92.46,7.3,0.41,-0.02
4459,492,Barley,Hulled,Martinez-Figueroa,Wholesaler,Saxony,Direct,2025-05-05,1833.5,1.0,1833.5,12.06,1749.34,72.1,6.01,1.05,-0.05
4460,4366,Barley,Hulled,Brown and Sons,Retailer,Bavaria,Online,2025-04-25,847.9,1.03,873.34,14.06,791.39,67.89,14.37,1.12,-0.09
4461,14749,Corn,Sweet,Holmes-Anderson,Retailer,Bavaria,Cooperative,2024-10-28,1223.7,0.99,1211.46,31.82,1102.7,76.94,12.46,0.98,0.01
4462,9791,Corn,Sweet,"Williams, Willis and Smith",Wholesaler,Brandenburg,Online,2024-05-20,1096.0,1.04,1139.84,41.12,1036.48,62.24,24.96,1.04,0.0
4463,5548,Barley,Hulless,Wilson-Mathews,Exporter,Saxony,Online,2024-10-04,261.8,1.08,282.74,32.6,228.24,21.9,10.18,1.02,0.06
4464,8431,Wheat,Durum,"Lee, Reyes and Rodriguez",Wholesaler,Lower Saxony,Online,2024-09-10,693.2,1.25,866.5,16.6,829.65,20.25,14.6,1.17,0.08
4465,11134,Soybean,Yellow,Peters Inc,Retailer,Lower Saxony,Online,2025-01-16,1884.7,0.62,1168.51,9.63,1135.25,23.63,16.85,0.62,0.0
4466,7146,Corn,Dent,Miller-Sutton,Exporter,Saxony,Online,2024-07-31,1318.0,1.12,1476.16,24.41,1408.36,43.39,21.42,1.13,-0.01
4467,3887,Barley,Hulled,Tanner-Taylor,Exporter,Saxony,Cooperative,2024-06-04,288.8,0.81,233.93,9.97,125.35,98.61,19.82,0.85,-0.04
4468,3181,Potato,Red,Colon PLC,Retailer,Brandenburg,Cooperative,2025-01-30,1145.5,0.45,515.48,27.69,415.19,72.6,23.5,0.49,-0.04
4469,13189,Soybean,Black,Gross-Perry,Retailer,Brandenburg,Online,2024-08-06,1385.1,0.6,831.06,10.14,776.88,44.04,20.13,0.67,-0.07
4470,5529,Wheat,Emmer,Jones-Harrison,Retailer,Hesse,Direct,2025-05-03,552.4,1.39,767.84,47.59,640.79,79.46,17.61,1.34,0.05
4471,2647,Barley,Hulless,"Robinson, Thompson and Evans",Exporter,Lower Saxony,Direct,2024-08-28,1490.9,0.79,1177.81,33.05,1095.2,49.56,14.43,0.82,-0.03
4472,11466,Potato,Russet,Ramos Inc,Wholesaler,Bavaria,Direct,2024-09-11,1460.7,0.32,467.42,30.9,382.14,54.38,21.45,0.3,0.02
4473,10019,Corn,Dent,Carter Ltd,Retailer,Brandenburg,Direct,2024-10-07,1417.7,0.35,496.2,14.96,451.29,29.95,12.31,0.35,0.0
4474,10756,Wheat,Emmer,"Walker, Christian and Harris",Wholesaler,Saxony,Cooperative,2025-05-05,289.3,0.85,245.9,4.57,230.55,10.78,21.13,0.78,0.07
4475,804,Soybean,Yellow,"Sanchez, Thompson and Simmons",Wholesaler,Bavaria,Cooperative,2025-05-03,1477.4,0.87,1285.34,15.33,1228.29,41.72,9.62,0.82,0.05
4476,14360,Corn,Sweet,"Macdonald, Smith and Hernandez",Wholesaler,Brandenburg,Cooperative,2025-05-05,591.4,0.97,573.66,42.66,489.05,41.95,24.46,0.99,-0.02
4477,1493,Wheat,Durum,Meyer PLC,Wholesaler,Brandenburg,Online,2025-03-06,809.1,0.61,493.55,32.01,411.65,49.89,19.5,0.63,-0.02
4478,8790,Wheat,Durum,Mendez Group,Exporter,Bavaria,Online,2025-05-05,291.4,0.91,265.17,28.84,162.37,73.96,18.0,0.83,0.08
4479,3802,Barley,Hulless,"Allen, Cunningham and Jensen",Exporter,Hesse,Cooperative,2025-03-18,754.6,1.14,860.24,5.3,842.98,11.96,20.7,1.1,0.04
4480,3870,Soybean,Black,Knight-Hayes,Exporter,Hesse,Online,2025-05-02,356.1,0.65,231.47,41.88,117.26,72.33,21.87,0.6,0.05
4481,6653,Corn,Sweet,Simon-Jones,Exporter,Bavaria,Direct,2025-02-15,1633.2,0.37,604.28,34.96,549.67,19.65,23.31,0.38,-0.01
4482,1619,Corn,Sweet,Butler LLC,Wholesaler,Brandenburg,Cooperative,2025-05-05,1857.0,1.34,2488.38,9.35,2424.88,54.15,20.67,1.41,-0.07
4483,461,Wheat,Durum,Fox PLC,Retailer,Brandenburg,Online,2024-02-16,524.7,0.37,194.14,0.3,108.16,85.68,12.81,0.37,0.0
4484,2516,Barley,Hulled,Montoya Inc,Exporter,Saxony,Online,2025-05-05,1296.8,0.51,661.37,46.74,521.4,93.23,8.03,0.51,0.0
4485,11472,Barley,Hulless,"Alexander, Fisher and Higgins",Retailer,Bavaria,Online,2024-07-07,1446.2,0.45,650.79,40.07,513.75,96.97,17.2,0.43,0.02
4486,467,Potato,Red,Davis PLC,Exporter,Brandenburg,Online,2025-05-05,1898.5,0.39,740.42,30.25,657.12,53.05,7.0,0.37,0.02
4487,9092,Barley,Hulless,"Stone, Valenzuela and Salinas",Exporter,Hesse,Online,2024-07-29,1771.3,1.43,2532.96,38.72,2466.92,27.32,19.63,1.33,0.1
4488,5670,Wheat,Emmer,Martinez PLC,Exporter,Brandenburg,Online,2024-11-25,1937.0,1.38,2673.06,46.31,2545.38,81.37,10.51,1.45,-0.07
4489,14530,Soybean,Yellow,Hill PLC,Wholesaler,Hesse,Direct,2025-05-05,1881.7,0.42,790.31,49.71,660.91,79.69,20.6,0.42,0.0
4490,6179,Soybean,Yellow,Perry Ltd,Retailer,Bavaria,Online,2024-12-22,1275.5,1.07,1364.78,28.83,1293.58,42.37,6.16,0.98,0.09
4491,10431,Corn,Dent,Martinez LLC,Retailer,Brandenburg,Direct,2025-04-08,236.2,1.17,276.35,6.07,223.81,46.47,24.88,1.29,-0.12
4492,1707,Potato,Red,"Anderson, Mccullough and Johnson",Exporter,Lower Saxony,Direct,2024-01-24,1933.2,1.41,2725.81,30.57,2668.06,27.18,8.21,1.3,0.11
4493,4765,Soybean,Yellow,"Burton, Simpson and Marks",Wholesaler,Bavaria,Online,2025-03-28,979.1,1.44,1409.9,5.78,1378.51,25.61,13.01,1.41,0.03
4494,10150,Potato,Russet,"Hammond, Bennett and Camacho",Wholesaler,Lower Saxony,Direct,2025-02-26,1620.9,0.33,534.9,26.71,493.7,14.49,17.43,0.34,-0.01
4495,8519,Potato,Red,"Maddox, Snyder and Lyons",Wholesaler,Lower Saxony,Direct,2024-03-17,474.8,1.2,569.76,43.0,501.24,25.52,15.01,1.17,0.03
4496,3266,Barley,Hulless,Jennings PLC,Retailer,Hesse,Direct,2024-10-25,1883.6,0.47,885.29,19.87,793.1,72.32,11.69,0.49,-0.02
4497,5798,Wheat,Emmer,Johnson-Mcgee,Wholesaler,Bavaria,Direct,2025-05-05,1550.2,0.36,558.07,2.05,532.17,23.85,20.78,0.37,-0.01
4498,2508,Wheat,Emmer,Sanchez LLC,Wholesaler,Saxony,Direct,2025-03-21,1063.5,0.46,489.21,31.55,430.13,27.53,21.06,0.44,0.02
4499,5282,Potato,Red,Petty-Liu,Wholesaler,Lower Saxony,Direct,2024-05-28,1443.0,0.44,634.92,38.56,582.39,13.97,24.24,0.44,0.0
4500,7898,Potato,Red,Jordan Group,Retailer,Lower Saxony,Direct,2024-12-11,1793.0,0.55,986.15,34.98,909.39,41.78,11.94,0.59,-0.04
4501,6827,Wheat,Emmer,"Noble, Miller and Dickson",Wholesaler,Brandenburg,Online,2024-08-02,531.4,1.41,749.27,39.05,627.52,82.7,7.6,1.33,0.08
4502,7798,Corn,Dent,Adams-Velazquez,Retailer,Lower Saxony,Direct,2024-05-31,892.5,0.28,249.9,34.51,163.33,52.06,6.52,0.3,-0.02
4503,10705,Corn,Dent,Johnson-Benson,Retailer,Brandenburg,Direct,2025-01-17,1162.4,1.43,1662.23,42.76,1522.68,96.79,19.5,1.33,0.1
4504,3973,Barley,Hulless,Smith-Gomez,Exporter,Brandenburg,Online,2025-05-05,543.5,1.53,831.56,42.28,753.93,35.35,13.18,1.4,0.13
4505,5233,Barley,Hulless,Gibson LLC,Exporter,Saxony,Cooperative,2024-02-04,385.2,1.13,435.28,26.83,374.02,34.43,8.19,1.09,0.04
4506,13308,Barley,Hulless,Williams-Lucas,Wholesaler,Hesse,Online,2025-04-28,433.3,0.94,407.3,18.71,291.53,97.06,5.2,1.01,-0.07
4507,1055,Corn,Sweet,Adams PLC,Exporter,Bavaria,Online,2025-01-18,1272.2,0.66,839.65,13.17,806.65,19.83,11.0,0.67,-0.01
4508,1812,Wheat,Durum,"Wagner, Smith and James",Exporter,Bavaria,Direct,2024-04-26,527.7,1.39,733.5,40.75,678.49,14.26,19.52,1.34,0.05
4509,778,Potato,Red,Wright-Byrd,Exporter,Saxony,Online,2025-02-04,732.9,1.41,1033.39,47.3,910.3,75.79,24.78,1.46,-0.05
4510,7128,Wheat,Emmer,"Gilbert, Watson and Jackson",Exporter,Saxony,Online,2025-05-05,1783.5,0.95,1694.32,20.06,1618.36,55.9,14.78,0.87,0.08
4511,11571,Soybean,Black,"Taylor, Sanchez and Chapman",Retailer,Bavaria,Online,2025-02-14,1649.6,1.5,2474.4,45.38,2352.75,76.27,21.64,1.41,0.09
4512,10976,Wheat,Emmer,Clark-Watson,Retailer,Bavaria,Cooperative,2025-03-27,619.9,0.9,557.91,2.37,464.64,90.9,17.87,0.91,-0.01
4513,2716,Corn,Dent,Bush-Weber,Wholesaler,Brandenburg,Online,2025-01-30,1155.4,1.04,1201.62,5.43,1113.45,82.74,22.24,1.13,-0.09
4514,9805,Corn,Dent,Johnson-Lambert,Retailer,Saxony,Online,2025-01-29,1045.4,0.78,815.41,32.48,730.08,52.85,16.76,0.79,-0.01
4515,13134,Soybean,Yellow,Joseph-Lewis,Exporter,Saxony,Cooperative,2025-01-05,415.7,0.55,228.64,29.64,134.58,64.42,5.54,0.6,-0.05
4516,3983,Barley,Hulled,Brady LLC,Exporter,Brandenburg,Direct,2025-01-31,1799.7,0.46,827.86,34.27,759.55,34.04,5.01,0.43,0.03
4517,6012,Barley,Hulless,Ellis-Ford,Wholesaler,Brandenburg,Cooperative,2024-10-26,462.0,1.38,637.56,24.2,583.9,29.46,20.59,1.27,0.11
4518,8236,Soybean,Black,Ramirez-Weber,Wholesaler,Brandenburg,Cooperative,2024-06-20,1762.2,1.32,2326.1,6.85,2222.16,97.09,5.36,1.3,0.02
4519,7084,Wheat,Emmer,Perez-Simpson,Exporter,Lower Saxony,Cooperative,2024-08-27,242.2,1.34,324.55,35.11,222.76,66.68,18.86,1.42,-0.08
4520,558,Potato,Russet,"Hess, Wright and Thompson",Wholesaler,Brandenburg,Cooperative,2025-04-18,1341.7,0.8,1073.36,10.97,1049.39,13.0,24.04,0.8,0.0
4521,6102,Soybean,Black,Leblanc-Brooks,Exporter,Lower Saxony,Direct,2025-05-05,474.4,1.02,483.89,27.04,393.8,63.05,11.11,0.93,0.09
4522,10881,Potato,Red,"Brown, Coleman and Rodriguez",Wholesaler,Bavaria,Online,2025-02-07,805.0,0.94,756.7,21.65,721.77,13.28,16.31,0.91,0.03
4523,6127,Potato,Red,Larson-Warner,Retailer,Brandenburg,Direct,2025-02-20,1965.3,0.37,727.16,13.32,641.55,72.29,14.0,0.34,0.03
4524,2458,Potato,Red,Golden Inc,Exporter,Lower Saxony,Online,2025-01-21,1738.2,0.41,712.66,0.94,656.3,55.42,24.39,0.43,-0.02
4525,9894,Potato,Russet,"Franklin, Wilson and Kline",Retailer,Saxony,Direct,2025-04-15,1076.8,1.48,1593.66,37.08,1490.61,65.97,5.04,1.36,0.12
4526,5768,Soybean,Black,"Gonzalez, Morales and Stanley",Wholesaler,Hesse,Online,2024-09-07,1157.8,1.24,1435.67,41.26,1304.12,90.29,9.39,1.19,0.05
4527,4461,Potato,Russet,Fitzpatrick PLC,Exporter,Hesse,Direct,2024-07-23,346.8,0.62,215.02,30.57,124.17,60.28,15.82,0.57,0.05
4528,7334,Soybean,Yellow,"Howell, Martinez and Mcdaniel",Exporter,Saxony,Cooperative,2024-03-27,1036.8,0.8,829.44,1.9,804.83,22.71,19.06,0.83,-0.03
4529,9446,Wheat,Emmer,"Young, Barrett and Harris",Retailer,Saxony,Direct,2024-10-26,1319.1,1.13,1490.58,41.07,1430.14,19.37,18.18,1.05,0.08
4530,4887,Barley,Hulless,"Chapman, Gaines and Bowers",Wholesaler,Bavaria,Cooperative,2025-02-22,696.5,0.47,327.35,19.41,259.57,48.37,18.09,0.48,-0.01
4531,14969,Corn,Dent,Gray LLC,Wholesaler,Brandenburg,Online,2024-09-21,766.4,1.47,1126.61,15.58,1021.61,89.42,18.12,1.44,0.03
4532,6384,Potato,Red,"Ray, Gilbert and Richardson",Wholesaler,Bavaria,Online,2025-04-15,1107.3,0.85,941.2,2.48,882.76,55.96,15.42,0.79,0.06
